OPEN,HIGH,LOW,CLOSE,Volume,Dividends,Stock Splits,CODES,DATES,POSITIONS,COST,ASSETS
181.43,181.62,180.84,181.22,20277000,0.0,0,QQQ,2018-08-28,714.0,67877.03999999998,129541.02
181.53,183.41,181.46,183.31,29175600,0.0,0,QQQ,2018-08-29,714.0,67877.03999999998,129612.42
182.96,184.08,182.38,182.99,29315500,0.0,0,QQQ,2018-08-30,714.0,67877.03999999998,130633.44
182.76,183.74,182.56,183.22,28653200,0.0,0,QQQ,2018-08-31,714.0,67877.03999999998,130490.64
182.66,182.98,181.45,182.44,29063500,0.0,0,QQQ,2018-09-04,714.0,67877.03999999998,130419.23999999999
182.11,182.14,179.46,180.08,42623300,0.0,0,QQQ,2018-09-05,714.0,67877.03999999998,130026.54000000001
180.16,180.37,177.26,178.47,46091400,0.0,0,QQQ,2018-09-06,714.0,67877.03999999998,128634.23999999999
177.18,179.31,177.13,177.78,46629500,0.0,0,QQQ,2018-09-07,714.0,67877.03999999998,126506.52
178.8,178.9,177.41,178.38,26132000,0.0,0,QQQ,2018-09-10,716.0,68234.63999999998,128020.8
177.67,180.05,177.2,179.76,30116500,0.0,0,QQQ,2018-09-11,716.0,68234.63999999998,127211.71999999999
179.49,179.62,177.69,179.23,36204000,0.0,0,QQQ,2018-09-12,716.0,68234.63999999998,128514.84000000001
180.35,181.48,180.27,181.14,31133200,0.0,0,QQQ,2018-09-13,716.0,68234.63999999998,129130.59999999999
181.27,181.55,179.89,180.61,31224100,0.0,0,QQQ,2018-09-14,716.0,68234.63999999998,129789.32
180.31,180.43,177.84,178.01,33071200,0.0,0,QQQ,2018-09-17,718.0,68595.25999999998,129462.58
178.16,180.36,178.07,179.48,31877300,0.0,0,QQQ,2018-09-18,718.0,68595.25999999998,127918.88
179.51,179.93,178.18,179.34,31843400,0.0,0,QQQ,2018-09-19,718.0,68595.25999999998,128888.18
180.58,181.57,180.15,181.33,33295800,0.0,0,QQQ,2018-09-20,718.0,68595.25999999998,129656.44
181.82,182.07,180.11,180.34,38605400,0.0,0,QQQ,2018-09-21,718.0,68595.25999999998,130546.76
179.03,180.91,178.29,180.84,34945600,0.33,0,QQQ,2018-09-24,720.0,68953.31999999998,128901.6
180.76,181.22,180.14,181.08,25277500,0.0,0,QQQ,2018-09-25,720.0,68953.31999999998,130147.2
181.24,182.9,180.86,181.21,36210600,0.0,0,QQQ,2018-09-26,720.0,68953.31999999998,130492.8
181.95,183.39,181.85,182.74,33113300,0.0,0,QQQ,2018-09-27,720.0,68953.31999999998,131003.99999999999
182.23,183.19,181.9,182.71,28076800,0.0,0,QQQ,2018-09-28,720.0,68953.31999999998,131205.6
183.77,184.42,182.62,183.08,27371300,0.0,0,QQQ,2018-10-01,722.0,69320.85999999997,132681.94
182.92,184.07,182.24,182.67,25618600,0.0,0,QQQ,2018-10-02,722.0,69320.85999999997,132068.24
183.43,183.87,182.58,182.86,29128700,0.0,0,QQQ,2018-10-03,722.0,69320.85999999997,132436.46
182.13,182.24,178.05,179.35,80557300,0.0,0,QQQ,2018-10-04,722.0,69320.85999999997,131497.86
179.33,179.93,175.47,177.16,83325600,0.0,0,QQQ,2018-10-05,722.0,69320.85999999997,129476.26000000001
176.54,177.64,173.99,176.08,66864500,0.0,0,QQQ,2018-10-08,724.0,69673.93999999997,127814.95999999999
176.21,178.01,175.78,176.65,49097900,0.0,0,QQQ,2018-10-09,724.0,69673.93999999997,127576.04000000001
175.55,175.65,168.65,168.88,114471100,0.0,0,QQQ,2018-10-10,724.0,69673.93999999997,127098.20000000001
168.18,170.52,165.02,166.78,143084500,0.0,0,QQQ,2018-10-11,724.0,69673.93999999997,121762.32
171.28,171.96,168.09,171.43,102078400,0.0,0,QQQ,2018-10-12,724.0,69673.93999999997,124006.72
170.83,171.15,168.71,169.35,64885300,0.0,0,QQQ,2018-10-15,726.0,70015.59999999998,124022.58000000002
171.13,174.7,170.82,174.28,71979700,0.0,0,QQQ,2018-10-16,726.0,70015.59999999998,124240.37999999999
175.12,175.3,172.56,174.35,66987600,0.0,0,QQQ,2018-10-17,726.0,70015.59999999998,127137.12000000001
173.69,173.75,169.58,170.3,82486200,0.0,0,QQQ,2018-10-18,726.0,70015.59999999998,126098.94
171.68,173.15,169.53,170.15,82923700,0.0,0,QQQ,2018-10-19,726.0,70015.59999999998,124639.68000000001
171.17,172.34,169.72,171.02,52909300,0.0,0,QQQ,2018-10-22,728.0,70357.93999999997,124611.76
167.81,171.24,166.02,170.39,77567000,0.0,0,QQQ,2018-10-23,728.0,70357.93999999997,122165.68000000001
170.2,170.48,162.3,162.6,102997400,0.0,0,QQQ,2018-10-24,728.0,70357.93999999997,123905.59999999999
165.12,169.22,164.38,168.22,83481100,0.0,0,QQQ,2018-10-25,728.0,70357.93999999997,120207.36
162.46,167.14,161.5,163.89,130970900,0.0,0,QQQ,2018-10-26,728.0,70357.93999999997,118270.88
166.4,167.04,157.43,160.52,111871900,0.0,0,QQQ,2018-10-29,730.0,70690.73999999998,121472.0
160.05,163.28,159.32,163.17,92584000,0.0,0,QQQ,2018-10-30,730.0,70690.73999999998,116836.50000000001
165.82,168.41,165.74,167.0,73828600,0.0,0,QQQ,2018-10-31,730.0,70690.73999999998,121048.59999999999
167.25,169.38,165.98,169.2,52706800,0.0,0,QQQ,2018-11-01,730.0,70690.73999999998,122092.5
168.68,169.69,165.43,166.57,75966800,0.0,0,QQQ,2018-11-02,730.0,70690.73999999998,123136.40000000001
166.78,166.84,164.31,166.15,39573500,0.0,0,QQQ,2018-11-05,732.0,71024.29999999997,122082.96
166.16,168.35,165.92,167.41,34410400,0.0,0,QQQ,2018-11-06,732.0,71024.29999999997,121629.12
169.42,172.67,169.02,172.67,51169600,0.0,0,QQQ,2018-11-07,732.0,71024.29999999997,124015.43999999999
171.86,172.39,170.75,171.56,40296500,0.0,0,QQQ,2018-11-08,732.0,71024.29999999997,125801.52
169.96,170.37,167.34,168.67,50602700,0.0,0,QQQ,2018-11-09,732.0,71024.29999999997,124410.72
167.49,167.81,163.42,163.57,62578400,0.0,0,QQQ,2018-11-12,734.0,71359.27999999997,122937.66
164.34,166.67,163.24,163.71,64128100,0.0,0,QQQ,2018-11-13,734.0,71359.27999999997,120625.56
165.33,165.9,161.52,162.46,75270700,0.0,0,QQQ,2018-11-14,734.0,71359.27999999997,121352.22000000002
162.16,165.74,160.75,165.3,73254300,0.0,0,QQQ,2018-11-15,734.0,71359.27999999997,119025.44
163.69,165.52,163.03,164.72,65390700,0.0,0,QQQ,2018-11-16,734.0,71359.27999999997,120148.45999999999
163.93,164.13,158.86,159.37,67280500,0.0,0,QQQ,2018-11-19,736.0,71687.13999999997,120652.48000000001
155.74,158.7,154.52,156.52,102652800,0.0,0,QQQ,2018-11-20,736.0,71687.13999999997,114624.64000000001
158.67,159.28,156.59,157.71,42965800,0.0,0,QQQ,2018-11-21,736.0,71687.13999999997,116781.12
156.45,158.17,156.45,156.57,23503700,0.0,0,QQQ,2018-11-23,736.0,71687.13999999997,115147.2
158.76,160.26,158.09,160.19,42012600,0.0,0,QQQ,2018-11-26,738.0,72004.65999999997,117164.87999999999
159.31,161.13,158.5,160.73,36608100,0.0,0,QQQ,2018-11-27,738.0,72004.65999999997,117570.78
161.89,165.9,160.76,165.9,70141000,0.0,0,QQQ,2018-11-28,738.0,72004.65999999997,119474.81999999999
165.2,166.45,164.05,165.36,44885700,0.0,0,QQQ,2018-11-29,738.0,72004.65999999997,121917.59999999999
165.58,166.66,164.76,166.56,36722800,0.0,0,QQQ,2018-11-30,738.0,72004.65999999997,122198.04000000001
170.24,170.43,166.7,169.47,50771700,0.0,0,QQQ,2018-12-03,740.0,72345.13999999997,125977.6
168.58,169.06,162.77,162.97,70594700,0.0,0,QQQ,2018-12-04,740.0,72345.13999999997,124749.20000000001
159.68,164.14,159.08,164.12,71715500,0.0,0,QQQ,2018-12-06,740.0,72345.13999999997,118163.20000000001
163.4,164.35,158.19,158.7,80432200,0.0,0,QQQ,2018-12-07,740.0,72345.13999999997,120916.0
158.41,161.06,156.76,160.36,73960800,0.0,0,QQQ,2018-12-10,742.0,72661.95999999998,117540.22
162.98,163.02,159.54,160.89,59058300,0.0,0,QQQ,2018-12-11,742.0,72661.95999999998,120931.15999999999
163.24,164.82,162.22,162.31,53780000,0.0,0,QQQ,2018-12-12,742.0,72661.95999999998,121124.08
163.37,164.05,161.31,162.36,46378500,0.0,0,QQQ,2018-12-13,742.0,72661.95999999998,121220.54000000001
160.5,161.09,158.03,158.41,56547400,0.0,0,QQQ,2018-12-14,742.0,72661.95999999998,119091.0
157.73,158.99,153.58,154.82,74834100,0.0,0,QQQ,2018-12-17,744.0,72977.41999999998,117351.12
156.02,157.29,154.43,155.79,63642100,0.0,0,QQQ,2018-12-18,744.0,72977.41999999998,116078.88
155.55,158.05,150.79,151.96,81856500,0.0,0,QQQ,2018-12-19,744.0,72977.41999999998,115729.20000000001
151.59,153.28,147.89,149.76,99002100,0.0,0,QQQ,2018-12-20,744.0,72977.41999999998,112782.96
150.51,151.53,144.28,145.12,141129400,0.0,0,QQQ,2018-12-21,744.0,72977.41999999998,111979.43999999999
144.07,145.94,141.48,141.52,56163300,0.42,0,QQQ,2018-12-24,746.0,73265.55999999998,107476.22
143.08,150.44,142.1,150.36,98982100,0.0,0,QQQ,2018-12-26,746.0,73265.55999999998,106737.68000000001
148.3,151.07,145.05,150.94,85824300,0.0,0,QQQ,2018-12-27,746.0,73265.55999999998,110631.8
152.02,153.44,149.63,150.86,77856600,0.0,0,QQQ,2018-12-28,746.0,73265.55999999998,113406.92000000001
152.34,152.84,150.6,152.13,53015300,0.0,0,QQQ,2018-12-31,748.0,73570.23999999998,113950.32
148.91,153.6,148.8,152.74,58576700,0.0,0,QQQ,2019-01-02,748.0,73570.23999999998,111384.68
150.5,151.15,147.43,147.75,74820200,0.0,0,QQQ,2019-01-03,748.0,73570.23999999998,112574.0
150.24,154.84,149.65,154.08,74709300,0.0,0,QQQ,2019-01-04,748.0,73570.23999999998,112379.52
154.46,156.67,153.96,155.91,52059300,0.0,0,QQQ,2019-01-07,750.0,73879.15999999997,115845.0
157.34,157.9,155.03,157.32,49388700,0.0,0,QQQ,2019-01-08,750.0,73879.15999999997,118005.0
157.93,159.29,157.27,158.6,46491700,0.0,0,QQQ,2019-01-09,750.0,73879.15999999997,118447.5
157.4,159.14,156.51,159.06,38943400,0.0,0,QQQ,2019-01-10,750.0,73879.15999999997,118050.0
158.12,158.64,157.59,158.47,30176600,0.0,0,QQQ,2019-01-11,750.0,73879.15999999997,118590.0
157.13,157.75,156.4,157.07,30710200,0.0,0,QQQ,2019-01-14,752.0,74193.41999999997,118161.76
157.79,160.36,157.71,160.14,40874200,0.0,0,QQQ,2019-01-15,752.0,74193.41999999997,118658.07999999999
160.41,161.52,160.05,160.11,33812200,0.0,0,QQQ,2019-01-16,752.0,74193.41999999997,120628.31999999999
159.6,162.09,159.34,161.37,39329000,0.0,0,QQQ,2019-01-17,752.0,74193.41999999997,120019.2
162.51,163.73,161.56,162.97,57183200,0.0,0,QQQ,2019-01-18,752.0,74193.41999999997,122207.51999999999
161.8,161.88,158.54,159.71,56711700,0.0,0,QQQ,2019-01-22,752.0,74193.41999999997,121673.6
160.53,161.26,158.11,159.91,38106100,0.0,0,QQQ,2019-01-23,752.0,74193.41999999997,120718.56
160.44,161.19,159.83,160.95,32417800,0.0,0,QQQ,2019-01-24,752.0,74193.41999999997,120650.88
162.24,163.37,161.69,162.87,36515900,0.0,0,QQQ,2019-01-25,752.0,74193.41999999997,122004.48000000001
160.77,160.87,159.52,160.86,33491200,0.0,0,QQQ,2019-01-28,754.0,74514.95999999996,121220.58
160.95,160.99,158.77,159.34,30784200,0.0,0,QQQ,2019-01-29,754.0,74514.95999999996,121356.29999999999
161.15,163.99,160.64,163.4,41346500,0.0,0,QQQ,2019-01-30,754.0,74514.95999999996,121507.1
164.4,166.66,164.17,165.84,37258400,0.0,0,QQQ,2019-01-31,754.0,74514.95999999996,123957.6
165.02,166.28,164.69,165.14,32143700,0.0,0,QQQ,2019-02-01,754.0,74514.95999999996,124425.08
165.17,167.19,165.02,167.19,26718800,0.0,0,QQQ,2019-02-04,756.0,74845.29999999996,124868.51999999999
167.42,168.87,167.35,168.67,28156400,0.0,0,QQQ,2019-02-05,756.0,74845.29999999996,126569.51999999999
168.71,169.01,167.41,168.17,27970000,0.0,0,QQQ,2019-02-06,756.0,74845.29999999996,127544.76000000001
166.7,167.11,164.65,165.91,42036200,0.0,0,QQQ,2019-02-07,756.0,74845.29999999996,126025.2
164.46,166.27,164.27,166.24,29020700,0.0,0,QQQ,2019-02-08,756.0,74845.29999999996,124331.76000000001
166.84,167.24,165.66,166.08,21434100,0.0,0,QQQ,2019-02-11,758.0,75178.97999999995,126464.72
167.29,168.78,167.0,168.53,29722100,0.0,0,QQQ,2019-02-12,758.0,75178.97999999995,126805.81999999999
169.28,169.79,168.46,168.65,26094100,0.0,0,QQQ,2019-02-13,758.0,75178.97999999995,128314.24
168.05,169.46,167.49,168.86,30326800,0.0,0,QQQ,2019-02-14,758.0,75178.97999999995,127381.90000000001
170.14,170.18,168.78,169.57,32521700,0.0,0,QQQ,2019-02-15,758.0,75178.97999999995,128966.12
169.05,170.42,169.02,169.9,19487700,0.0,0,QQQ,2019-02-19,758.0,75178.97999999995,128139.90000000001
170.02,170.69,168.96,169.87,32593000,0.0,0,QQQ,2019-02-20,758.0,75178.97999999995,128875.16
169.42,169.88,168.36,169.25,25207400,0.0,0,QQQ,2019-02-21,758.0,75178.97999999995,128420.35999999999
169.62,170.62,169.53,170.51,27735400,0.0,0,QQQ,2019-02-22,758.0,75178.97999999995,128571.96
171.81,172.25,171.01,171.13,32608800,0.0,0,QQQ,2019-02-25,760.0,75522.59999999995,130575.6
170.71,171.85,170.43,171.3,21939700,0.0,0,QQQ,2019-02-26,760.0,75522.59999999995,129739.6
170.52,171.4,169.39,171.2,25162000,0.0,0,QQQ,2019-02-27,760.0,75522.59999999995,129595.20000000001
170.66,171.41,170.32,170.8,25085500,0.0,0,QQQ,2019-02-28,760.0,75522.59999999995,129701.59999999999
172.03,172.24,170.79,171.99,31431200,0.0,0,QQQ,2019-03-01,760.0,75522.59999999995,130742.8
173.12,173.37,170.09,172.02,38063500,0.0,0,QQQ,2019-03-04,762.0,75868.83999999995,131917.44
172.14,172.68,171.3,172.14,22319900,0.0,0,QQQ,2019-03-05,762.0,75868.83999999995,131170.68
172.31,172.34,170.89,171.17,27194600,0.0,0,QQQ,2019-03-06,762.0,75868.83999999995,131300.22
170.73,170.79,168.44,169.07,39407400,0.0,0,QQQ,2019-03-07,762.0,75868.83999999995,130096.26
167.17,168.9,167.01,168.81,39303200,0.0,0,QQQ,2019-03-08,762.0,75868.83999999995,127383.54
169.51,172.44,169.48,172.32,30518400,0.0,0,QQQ,2019-03-11,764.0,76207.85999999996,129505.64
172.77,173.71,172.36,173.27,33953500,0.0,0,QQQ,2019-03-12,764.0,76207.85999999996,131996.28
174.17,175.48,173.92,174.57,42426100,0.0,0,QQQ,2019-03-13,764.0,76207.85999999996,133065.88
174.69,174.89,174.22,174.27,23751500,0.0,0,QQQ,2019-03-14,764.0,76207.85999999996,133463.16
174.95,176.41,174.84,175.89,38192000,0.0,0,QQQ,2019-03-15,764.0,76207.85999999996,133661.8
175.82,176.84,175.46,176.31,32935100,0.32,0,QQQ,2019-03-18,766.0,76559.49999999996,134678.12
177.03,177.84,176.15,176.9,36893300,0.0,0,QQQ,2019-03-19,766.0,76559.49999999996,135604.98
176.91,178.69,176.1,177.6,50105000,0.0,0,QQQ,2019-03-20,766.0,76559.49999999996,135513.06
177.07,180.64,177.05,180.38,42428500,0.0,0,QQQ,2019-03-21,766.0,76559.49999999996,135635.62
179.6,180.08,176.23,176.42,70794500,0.0,0,QQQ,2019-03-22,766.0,76559.49999999996,137573.6
175.78,176.7,174.81,176.08,46336500,0.0,0,QQQ,2019-03-25,768.0,76911.05999999995,134999.04
177.45,178.52,176.0,176.9,33248100,0.0,0,QQQ,2019-03-26,768.0,76911.05999999995,136281.59999999998
177.17,177.56,174.48,175.77,37096700,0.0,0,QQQ,2019-03-27,768.0,76911.05999999995,136066.56
176.22,176.83,175.11,176.17,30368200,0.0,0,QQQ,2019-03-28,768.0,76911.05999999995,135336.96
177.53,177.67,176.45,177.51,35205500,0.0,0,QQQ,2019-03-29,768.0,76911.05999999995,136343.04
179.33,180.07,178.6,179.86,30969500,0.0,0,QQQ,2019-04-01,770.0,77269.71999999996,138084.1
180.05,180.72,179.6,180.54,22645200,0.0,0,QQQ,2019-04-02,770.0,77269.71999999996,138638.5
181.56,182.7,181.01,181.58,31633500,0.0,0,QQQ,2019-04-03,770.0,77269.71999999996,139801.2
181.63,182.29,180.46,181.51,28530800,0.0,0,QQQ,2019-04-04,770.0,77269.71999999996,139855.1
182.03,182.55,181.81,182.45,25674700,0.0,0,QQQ,2019-04-05,770.0,77269.71999999996,140163.1
182.15,183.06,181.43,182.91,22697500,0.0,0,QQQ,2019-04-08,772.0,77634.01999999996,140619.80000000002
182.29,182.89,181.88,182.27,25631900,0.0,0,QQQ,2019-04-09,772.0,77634.01999999996,140727.88
182.5,183.3,182.31,183.25,24563000,0.0,0,QQQ,2019-04-10,772.0,77634.01999999996,140890.0
183.55,183.55,182.47,182.81,20654100,0.0,0,QQQ,2019-04-11,772.0,77634.01999999996,141700.6
183.62,183.72,182.84,183.6,24989100,0.0,0,QQQ,2019-04-12,772.0,77634.01999999996,141754.64
183.61,183.84,182.41,183.63,21073000,0.0,0,QQQ,2019-04-15,774.0,78001.23999999996,142114.14
184.3,184.67,183.7,184.26,27195700,0.0,0,QQQ,2019-04-16,774.0,78001.23999999996,142648.2
185.5,185.68,184.36,184.91,29651600,0.0,0,QQQ,2019-04-17,774.0,78001.23999999996,143577.0
185.21,185.54,184.06,185.14,28580900,0.0,0,QQQ,2019-04-18,774.0,78001.23999999996,143352.54
184.33,185.74,184.19,185.67,17936000,0.0,0,QQQ,2019-04-22,776.0,78369.89999999997,143040.08000000002
186.14,188.25,185.87,188.03,33665600,0.0,0,QQQ,2019-04-23,776.0,78369.89999999997,144444.63999999998
188.19,188.42,187.38,187.43,24977100,0.0,0,QQQ,2019-04-24,776.0,78369.89999999997,146035.44
188.84,188.93,187.18,188.2,29517500,0.0,0,QQQ,2019-04-25,776.0,78369.89999999997,146539.84
187.9,188.4,186.33,188.36,26359500,0.0,0,QQQ,2019-04-26,776.0,78369.89999999997,145810.4
188.36,189.03,188.06,188.73,21716200,0.0,0,QQQ,2019-04-29,778.0,78746.61999999997,146544.08000000002
187.21,187.57,185.95,187.27,31495300,0.0,0,QQQ,2019-04-30,778.0,78746.61999999997,145649.38
188.49,189.03,186.54,186.66,34797100,0.0,0,QQQ,2019-05-01,778.0,78746.61999999997,146645.22
186.6,187.57,184.63,185.85,44110100,0.0,0,QQQ,2019-05-02,778.0,78746.61999999997,145174.8
187.4,188.96,187.06,188.82,30386200,0.0,0,QQQ,2019-05-03,778.0,78746.61999999997,145797.2
184.81,187.92,184.52,187.66,38371800,0.0,0,QQQ,2019-05-06,780.0,79116.23999999996,144151.8
185.62,186.41,182.3,184.01,58818100,0.0,0,QQQ,2019-05-07,780.0,79116.23999999996,144783.6
183.4,184.93,182.74,183.54,37165300,0.0,0,QQQ,2019-05-08,780.0,79116.23999999996,143052.0
181.5,183.19,179.91,182.55,55351700,0.0,0,QQQ,2019-05-09,780.0,79116.23999999996,141570.0
181.9,183.66,178.86,182.78,58526400,0.0,0,QQQ,2019-05-10,780.0,79116.23999999996,141882.0
178.13,179.09,175.92,176.44,67185800,0.0,0,QQQ,2019-05-13,782.0,79472.49999999996,139297.66
177.37,179.45,176.71,178.37,43360600,0.0,0,QQQ,2019-05-14,782.0,79472.49999999996,138703.34
177.2,181.35,177.16,180.89,40944500,0.0,0,QQQ,2019-05-15,782.0,79472.49999999996,138570.4
180.97,183.84,180.76,182.71,39281200,0.0,0,QQQ,2019-05-16,782.0,79472.49999999996,141518.54
180.9,183.35,180.69,180.84,44702300,0.0,0,QQQ,2019-05-17,782.0,79472.49999999996,141463.80000000002
178.33,179.01,177.19,177.79,38608300,0.0,0,QQQ,2019-05-20,784.0,79829.15999999996,139810.72
179.32,180.14,178.75,179.65,31613800,0.0,0,QQQ,2019-05-21,784.0,79829.15999999996,140586.88
178.65,179.89,178.58,178.85,24332600,0.0,0,QQQ,2019-05-22,784.0,79829.15999999996,140061.6
176.79,176.87,175.02,176.11,45351300,0.0,0,QQQ,2019-05-23,784.0,79829.15999999996,138603.36
177.06,177.69,175.81,176.02,25903300,0.0,0,QQQ,2019-05-24,784.0,79829.15999999996,138815.04
176.52,177.51,175.34,175.36,24763800,0.0,0,QQQ,2019-05-28,784.0,79829.15999999996,138391.68000000002
174.27,174.88,172.99,173.92,42178800,0.0,0,QQQ,2019-05-29,784.0,79829.15999999996,136627.68000000002
174.38,175.14,173.66,174.65,30354800,0.0,0,QQQ,2019-05-30,784.0,79829.15999999996,136713.91999999998
172.59,173.19,171.78,171.86,45446200,0.0,0,QQQ,2019-05-31,784.0,79829.15999999996,135310.56
171.4,171.86,167.24,168.08,75842300,0.0,0,QQQ,2019-06-03,786.0,80171.95999999996,134720.4
169.97,172.87,169.31,172.81,47797800,0.0,0,QQQ,2019-06-04,786.0,80171.95999999996,133596.42
174.46,174.49,172.29,174.1,34412700,0.0,0,QQQ,2019-06-05,786.0,80171.95999999996,137125.56
174.39,175.9,173.62,175.48,29913200,0.0,0,QQQ,2019-06-06,786.0,80171.95999999996,137070.53999999998
176.42,179.59,176.19,178.87,45888300,0.0,0,QQQ,2019-06-07,786.0,80171.95999999996,138666.12
180.06,182.63,180.02,180.95,41385300,0.0,0,QQQ,2019-06-10,788.0,80532.07999999996,141887.28
182.84,183.18,180.59,181.2,41260300,0.0,0,QQQ,2019-06-11,788.0,80532.07999999996,144077.92
180.71,181.08,179.82,180.15,27758100,0.0,0,QQQ,2019-06-12,788.0,80532.07999999996,142399.48
180.9,181.66,180.55,181.22,23715800,0.0,0,QQQ,2019-06-13,788.0,80532.07999999996,142549.2
180.29,180.91,179.76,180.45,22844100,0.0,0,QQQ,2019-06-14,788.0,80532.07999999996,142068.52
180.84,182.04,180.65,181.54,20379500,0.0,0,QQQ,2019-06-17,790.0,80893.75999999995,142863.6
183.68,185.47,183.21,184.17,48177300,0.0,0,QQQ,2019-06-18,790.0,80893.75999999995,145107.2
184.42,185.28,183.34,184.87,31672900,0.0,0,QQQ,2019-06-19,790.0,80893.75999999995,145691.8
187.44,187.48,184.92,186.59,40922000,0.0,0,QQQ,2019-06-20,790.0,80893.75999999995,148077.6
186.37,187.49,185.91,186.31,39980400,0.0,0,QQQ,2019-06-21,790.0,80893.75999999995,147232.30000000002
186.68,186.87,186.22,186.31,19375200,0.42,0,QQQ,2019-06-24,792.0,81267.11999999995,147850.56
186.19,186.29,182.84,183.12,33921100,0.0,0,QQQ,2019-06-25,792.0,81267.11999999995,147462.48
184.33,185.49,183.67,183.97,22595700,0.0,0,QQQ,2019-06-26,792.0,81267.11999999995,145989.36000000002
184.63,185.11,184.17,184.67,19709200,0.0,0,QQQ,2019-06-27,792.0,81267.11999999995,146226.96
185.12,185.31,184.24,184.91,21179200,0.0,0,QQQ,2019-06-28,792.0,81267.11999999995,146615.04
188.45,188.7,186.53,187.4,31025600,0.0,0,QQQ,2019-07-01,794.0,81644.01999999995,149629.3
187.34,188.17,186.81,188.15,18035800,0.0,0,QQQ,2019-07-02,794.0,81644.01999999995,148747.96
188.62,189.56,188.42,189.56,15792100,0.0,0,QQQ,2019-07-03,794.0,81644.01999999995,149764.28
188.27,189.52,187.53,189.18,21415600,0.0,0,QQQ,2019-07-05,794.0,81644.01999999995,149486.38
187.95,188.01,187.08,187.85,17598800,0.0,0,QQQ,2019-07-08,796.0,82019.91999999994,149608.19999999998
186.96,189.03,186.8,188.79,19193500,0.0,0,QQQ,2019-07-09,796.0,82019.91999999994,148820.16
189.94,191.2,189.59,190.67,28374500,0.0,0,QQQ,2019-07-10,796.0,82019.91999999994,151192.24
190.96,191.44,189.93,190.53,23736100,0.0,0,QQQ,2019-07-11,796.0,82019.91999999994,152004.16
190.74,191.64,190.56,191.63,20211900,0.0,0,QQQ,2019-07-12,796.0,82019.91999999994,151829.04
192.08,192.29,191.54,192.25,15606100,0.0,0,QQQ,2019-07-15,798.0,82404.07999999994,153279.84
192.01,192.19,190.67,191.26,20190900,0.0,0,QQQ,2019-07-16,798.0,82404.07999999994,153223.97999999998
191.26,191.59,190.29,190.31,16765100,0.0,0,QQQ,2019-07-17,798.0,82404.07999999994,152625.47999999998
189.41,190.9,188.82,190.53,28877000,0.0,0,QQQ,2019-07-18,798.0,82404.07999999994,151149.18
191.84,191.93,188.94,189.14,29387900,0.0,0,QQQ,2019-07-19,798.0,82404.07999999994,153088.32
189.56,191.05,189.56,190.64,18954900,0.0,0,QQQ,2019-07-22,800.0,82783.19999999994,151648.0
191.68,191.91,190.4,191.89,23786700,0.0,0,QQQ,2019-07-23,800.0,82783.19999999994,153344.0
191.16,193.25,191.14,193.24,20422900,0.0,0,QQQ,2019-07-24,800.0,82783.19999999994,152928.0
192.58,192.61,191.04,191.4,23434700,0.0,0,QQQ,2019-07-25,800.0,82783.19999999994,154064.0
192.62,193.63,192.52,193.37,20431200,0.0,0,QQQ,2019-07-26,800.0,82783.19999999994,154096.0
193.2,193.27,191.49,192.71,20451700,0.0,0,QQQ,2019-07-29,802.0,83169.59999999993,154946.4
191.24,192.63,191.1,191.88,18705000,0.0,0,QQQ,2019-07-30,802.0,83169.59999999993,153374.48
192.39,192.52,187.46,189.23,41627500,0.0,0,QQQ,2019-07-31,802.0,83169.59999999993,154296.78
189.55,193.07,187.37,188.28,63251600,0.0,0,QQQ,2019-08-01,802.0,83169.59999999993,152019.1
186.87,187.14,184.38,185.51,55214000,0.0,0,QQQ,2019-08-02,802.0,83169.59999999993,149869.74
181.63,181.71,177.44,178.96,75040000,0.0,0,QQQ,2019-08-05,804.0,83532.85999999993,146030.52
180.61,182.0,179.29,181.46,41897200,0.0,0,QQQ,2019-08-06,804.0,83532.85999999993,145210.44
179.49,182.7,178.13,182.44,49990600,0.0,0,QQQ,2019-08-07,804.0,83532.85999999993,144309.96000000002
183.26,186.47,182.76,186.41,38418100,0.0,0,QQQ,2019-08-08,804.0,83532.85999999993,147341.03999999998
185.52,186.16,183.22,184.66,33608900,0.0,0,QQQ,2019-08-09,804.0,83532.85999999993,149158.08000000002
183.52,184.08,181.7,182.54,24642900,0.0,0,QQQ,2019-08-12,806.0,83899.89999999992,147917.12
182.38,187.82,182.21,186.54,40241900,0.0,0,QQQ,2019-08-13,806.0,83899.89999999992,146998.28
183.54,184.13,180.63,180.97,51000500,0.0,0,QQQ,2019-08-14,806.0,83899.89999999992,147933.24
181.2,181.79,179.38,180.76,36685000,0.0,0,QQQ,2019-08-15,806.0,83899.89999999992,146047.19999999998
182.4,184.13,182.29,183.66,32781400,0.0,0,QQQ,2019-08-16,806.0,83899.89999999992,147014.4
186.31,186.98,185.66,186.58,22494100,0.0,0,QQQ,2019-08-19,808.0,84272.51999999992,150538.48
186.12,186.79,185.09,185.14,19902900,0.0,0,QQQ,2019-08-20,808.0,84272.51999999992,150384.96
186.76,187.37,186.12,186.78,20418500,0.0,0,QQQ,2019-08-21,808.0,84272.51999999992,150902.08
187.13,187.6,184.71,186.18,24243700,0.0,0,QQQ,2019-08-22,808.0,84272.51999999992,151201.04
184.91,186.6,179.78,180.28,55372400,0.0,0,QQQ,2019-08-23,808.0,84272.51999999992,149407.28
